ec5_branch_owner_uuid,ec5_branch_uuid,created_at,uploaded_at,title,lat_11_Localizacion_del_,long_11_Localizacion_del_,accuracy_11_Localizacion_del_,UTM_Northing_11_Localizacion_del_,UTM_Easting_11_Localizacion_del_,UTM_Zone_11_Localizacion_del_,12_Se_pudo_reconocer,13_Especie,14_Edad_meses,15_Altura_cm,16_Foto_del_plantado,17_Observacion,18_Presencia_de_tuto,19_Estado_fitosanita,20_Observaciones__Fi,21_Estado_General_de,22_Observaciones__Ta,23_Origen,24_Tipo_de_intervenc,25_Posee_cao_de_rieg,26_Plantado_en_suelo,27_Otras_observacion
c1dc2c04-fd7b-4392-a3e4-56320061f398,d991bd73-c06c-4e4d-a952-a5a535e40e25,2026-01-12T11:51:19.000Z,2026-01-12T12:20:38.000Z,d991bd73-c06c-4e4d-a952-a5a535e40e25,-31.715895,-60.507602,3,6488352,736176,20J,Reconocida,Fresno,24,160,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=d991bd73-c06c-4e4d-a952-a5a535e40e25_1768218669.jpg,,Si,Saludable ,,Saludable,,Vivero municipal,Parques y/o plazas,No,Natural,
c1dc2c04-fd7b-4392-a3e4-56320061f398,809c2ac1-8277-4ce4-a37c-4055144cd685,2026-01-12T11:50:33.000Z,2026-01-12T12:20:37.000Z,809c2ac1-8277-4ce4-a37c-4055144cd685,-31.715982,-60.507571,3,6488343,736179,20J,Reconocida,Sauce Criollo,36,200,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=809c2ac1-8277-4ce4-a37c-4055144cd685_1768218575.jpg,,Si,Saludable ,,Saludable,,Vivero municipal,Parques y/o plazas,No,Natural,
c1dc2c04-fd7b-4392-a3e4-56320061f398,004232c1-ddd8-4583-b6cd-c10071974edb,2026-01-12T11:47:49.000Z,2026-01-12T12:20:35.000Z,004232c1-ddd8-4583-b6cd-c10071974edb,-31.71595,-60.507645,3,6488346,736172,20J,Reconocida,Sauce Criollo,36,300,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=004232c1-ddd8-4583-b6cd-c10071974edb_1768218459.jpg,,Si,Saludable ,,Saludable,,Vivero municipal,Parques y/o plazas,No,Natural,
c1dc2c04-fd7b-4392-a3e4-56320061f398,1a20cb77-ff33-499b-9b23-a290182b24ae,2026-01-12T11:46:57.000Z,2026-01-12T12:20:33.000Z,1a20cb77-ff33-499b-9b23-a290182b24ae,-31.716061,-60.50773,4,6488334,736164,20J,Reconocida,Fresno,48,300,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=1a20cb77-ff33-499b-9b23-a290182b24ae_1768218399.jpg,,Si,Saludable ,,Saludable,,Vivero municipal,Parques y/o plazas,No,Natural,
c1dc2c04-fd7b-4392-a3e4-56320061f398,b13e736c-3736-42c7-a51d-5e6cf2d5bb72,2026-01-12T11:45:58.000Z,2026-01-12T12:20:31.000Z,b13e736c-3736-42c7-a51d-5e6cf2d5bb72,-31.716051,-60.507702,4,6488335,736167,20J,Reconocida,Sauce Criollo,30,220,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=b13e736c-3736-42c7-a51d-5e6cf2d5bb72_1768218349.jpg,,Si,Saludable ,,Saludable,,Vivero municipal,Parques y/o plazas,No,Natural,
37f66b8d-34d0-4457-913b-5ca4492533ba,68a5544f-d606-4f5a-8e01-d704c6c4bf4b,2026-01-12T11:38:06.000Z,2026-01-12T11:38:19.000Z,68a5544f-d606-4f5a-8e01-d704c6c4bf4b,-31.716049,-60.507641,3,6488335,736172,20J,Reconocida,Sauce Criollo,30,220,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=68a5544f-d606-4f5a-8e01-d704c6c4bf4b_1768217868.jpg,,Si,Saludable ,,Saludable,,Vivero municipal,Parques y/o plazas,No,Natural,
37f66b8d-34d0-4457-913b-5ca4492533ba,1e08f6f1-1a19-4fe2-aecd-26e847aa2479,2026-01-12T11:37:13.000Z,2026-01-12T11:38:17.000Z,1e08f6f1-1a19-4fe2-aecd-26e847aa2479,-31.716162,-60.507618,5,6488323,736174,20J,Reconocida,Sauce Criollo,24,150,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=1e08f6f1-1a19-4fe2-aecd-26e847aa2479_1768217821.jpg,,Si,Saludable ,,Saludable,,Vivero municipal,Parques y/o plazas,No,Natural,
6f8b6eac-a855-416e-84a7-daa796304e34,0708981f-e86f-4c40-b9e7-3f6a2c4cdba4,2026-01-12T11:34:40.000Z,2026-01-12T11:35:41.000Z,0708981f-e86f-4c40-b9e7-3f6a2c4cdba4,-31.716121,-60.507481,3,6488327,736187,20J,Reconocida,Crespón,24,150,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=0708981f-e86f-4c40-b9e7-3f6a2c4cdba4_1768217667.jpg,,Si,Saludable ,,Saludable,,Vivero municipal,Parques y/o plazas,No,Natural,
6f8b6eac-a855-416e-84a7-daa796304e34,7ffe683d-e472-42be-92f3-fb9446418351,2026-01-12T11:33:45.000Z,2026-01-12T11:35:39.000Z,7ffe683d-e472-42be-92f3-fb9446418351,-31.716217,-60.507565,6,6488317,736179,20J,Reconocida,Crespón,24,150,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=7ffe683d-e472-42be-92f3-fb9446418351_1768217618.jpg,,Si,Saludable ,,Saludable,,Vivero municipal,Parques y/o plazas,No,Natural,
6f8b6eac-a855-416e-84a7-daa796304e34,a88f982e-0e60-4dd6-b1b4-f42aece98723,2026-01-12T11:33:03.000Z,2026-01-12T11:35:37.000Z,a88f982e-0e60-4dd6-b1b4-f42aece98723,-31.716241,-60.507605,4,6488314,736175,20J,Reconocida,Crespón,36,120,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=a88f982e-0e60-4dd6-b1b4-f42aece98723_1768217575.jpg,,Si,Saludable ,,Saludable,,Vivero municipal,Parques y/o plazas,No,Natural,
6f8b6eac-a855-416e-84a7-daa796304e34,22ec370a-be2a-4916-866f-06ba2853f33a,2026-01-12T11:32:25.000Z,2026-01-12T11:35:36.000Z,22ec370a-be2a-4916-866f-06ba2853f33a,-31.716294,-60.507659,5,6488308,736170,20J,Reconocida,Crespón,24,128,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=22ec370a-be2a-4916-866f-06ba2853f33a_1768217534.jpg,,Si,Saludable ,,Saludable,,Vivero municipal,Parques y/o plazas,No,Natural,
6f8b6eac-a855-416e-84a7-daa796304e34,f00ae02c-ec00-4e2c-bfb7-1962989bebd0,2026-01-12T11:31:35.000Z,2026-01-12T11:35:34.000Z,f00ae02c-ec00-4e2c-bfb7-1962989bebd0,-31.716299,-60.507738,3,6488308,736162,20J,Reconocida,Crespón,24,120,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=f00ae02c-ec00-4e2c-bfb7-1962989bebd0_1768217462.jpg,,Si,No saludable,Falta de follaje. Estrés hídrico.,Saludable,,Vivero municipal,Parques y/o plazas,No,Natural,
6f8b6eac-a855-416e-84a7-daa796304e34,7dd7b827-27f1-4e7f-ae6a-4704b437b544,2026-01-12T11:30:21.000Z,2026-01-12T11:35:32.000Z,7dd7b827-27f1-4e7f-ae6a-4704b437b544,-31.716354,-60.507837,3,6488302,736153,20J,Reconocida,Falsa Caoba,24,80,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=7dd7b827-27f1-4e7f-ae6a-4704b437b544_1768217412.jpg,,Si,Saludable ,,Saludable,,Vivero municipal,Parques y/o plazas,No,Natural,
6f8b6eac-a855-416e-84a7-daa796304e34,ec929713-a6ba-46aa-9278-48a9584a71bd,2026-01-12T11:29:35.000Z,2026-01-12T11:35:31.000Z,ec929713-a6ba-46aa-9278-48a9584a71bd,-31.716349,-60.507922,4,6488303,736145,20J,Reconocida,Falsa Caoba,24,80,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=ec929713-a6ba-46aa-9278-48a9584a71bd_1768217364.jpg,,Si,Saludable ,,Saludable,,Vivero municipal,Parques y/o plazas,No,Natural,
6f8b6eac-a855-416e-84a7-daa796304e34,dd70e191-d1a7-4ab7-8089-e513df86a535,2026-01-12T11:28:54.000Z,2026-01-12T11:35:29.000Z,dd70e191-d1a7-4ab7-8089-e513df86a535,-31.716454,-60.507983,5,6488291,736139,20J,Reconocida,Sauce Criollo,24,150,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=dd70e191-d1a7-4ab7-8089-e513df86a535_1768217325.jpg,,Si,Saludable ,,Saludable,,Vivero municipal,Parques y/o plazas,No,Natural,
6f8b6eac-a855-416e-84a7-daa796304e34,b0edc3c2-3c95-445a-a961-a0c6c00dbbd6,2026-01-12T11:28:08.000Z,2026-01-12T11:35:27.000Z,b0edc3c2-3c95-445a-a961-a0c6c00dbbd6,-31.71641,-60.507991,5,6488296,736138,20J,Reconocida,Sauce Criollo,24,180,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=b0edc3c2-3c95-445a-a961-a0c6c00dbbd6_1768217276.jpg,,Si,Saludable ,,Saludable,,Vivero municipal,Parques y/o plazas,No,Natural,
6f8b6eac-a855-416e-84a7-daa796304e34,9d69bd20-9e46-49ad-bd3f-ec7669d6b43e,2026-01-12T11:27:18.000Z,2026-01-12T11:35:26.000Z,9d69bd20-9e46-49ad-bd3f-ec7669d6b43e,-31.716351,-60.507996,3,6488303,736138,20J,Reconocida,Falsa Caoba,24,120,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=9d69bd20-9e46-49ad-bd3f-ec7669d6b43e_1768217229.jpg,,Si,Saludable ,,Saludable,,Vivero municipal,Parques y/o plazas,No,Natural,
6f8b6eac-a855-416e-84a7-daa796304e34,97643628-a138-4cfa-867d-ce6711f94279,2026-01-12T11:26:20.000Z,2026-01-12T11:35:24.000Z,97643628-a138-4cfa-867d-ce6711f94279,-31.716353,-60.508153,3,6488303,736123,20J,Reconocida,Crespón,36,150,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=97643628-a138-4cfa-867d-ce6711f94279_1768217167.jpg,,Si,Saludable ,,Saludable,,Vivero municipal,Parques y/o plazas,No,Natural,
6f8b6eac-a855-416e-84a7-daa796304e34,66c8a4bd-da92-4309-9aaf-5d71aa9f0e25,2026-01-12T11:25:40.000Z,2026-01-12T11:35:22.000Z,66c8a4bd-da92-4309-9aaf-5d71aa9f0e25,-31.71633,-60.508238,4,6488306,736115,20J,Reconocida,Crespón,36,150,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=66c8a4bd-da92-4309-9aaf-5d71aa9f0e25_1768217133.jpg,,Si,Saludable ,,Saludable,,Vivero municipal,Parques y/o plazas,No,Natural,
6f8b6eac-a855-416e-84a7-daa796304e34,38e480c4-b0d9-4c06-8f84-74e852af8744,2026-01-12T11:25:10.000Z,2026-01-12T11:35:20.000Z,38e480c4-b0d9-4c06-8f84-74e852af8744,-31.716333,-60.508286,4,6488305,736110,20J,Reconocida,Crespón,36,170,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=38e480c4-b0d9-4c06-8f84-74e852af8744_1768217099.jpg,,Si,Saludable ,,Saludable,,Vivero municipal,Parques y/o plazas,No,Natural,
6f8b6eac-a855-416e-84a7-daa796304e34,cc7c2293-83e1-4147-b5fd-289db49d572d,2026-01-12T11:24:33.000Z,2026-01-12T11:35:19.000Z,cc7c2293-83e1-4147-b5fd-289db49d572d,-31.716303,-60.508391,3,6488309,736101,20J,Reconocida,Crespón,36,150,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=cc7c2293-83e1-4147-b5fd-289db49d572d_1768217063.jpg,,Si,Saludable ,,Saludable,,Vivero municipal,Parques y/o plazas,No,Natural,
6f8b6eac-a855-416e-84a7-daa796304e34,c24960f0-5c52-453f-8bd8-511b3a490f58,2026-01-12T11:23:53.000Z,2026-01-12T11:35:17.000Z,c24960f0-5c52-453f-8bd8-511b3a490f58,-31.716339,-60.5085,5,6488305,736090,20J,Reconocida,Crespón,30,150,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=c24960f0-5c52-453f-8bd8-511b3a490f58_1768217016.jpg,,Si,Saludable ,,Saludable,,Vivero municipal,Parques y/o plazas,No,Natural,
6f8b6eac-a855-416e-84a7-daa796304e34,7bb709e5-e16a-4c81-9671-335d358926b0,2026-01-12T11:22:36.000Z,2026-01-12T11:35:15.000Z,7bb709e5-e16a-4c81-9671-335d358926b0,-31.71617,-60.508548,3,6488324,736086,20J,Reconocida,Sauce Criollo,24,180,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=7bb709e5-e16a-4c81-9671-335d358926b0_1768216943.jpg,,Si,Saludable ,,Saludable,,Vivero municipal,Parques y/o plazas,No,Natural,
6f8b6eac-a855-416e-84a7-daa796304e34,6a3febb4-bf42-4910-91d7-a5dc66d5696a,2026-01-12T11:21:49.000Z,2026-01-12T11:35:13.000Z,6a3febb4-bf42-4910-91d7-a5dc66d5696a,-31.716189,-60.508441,3,6488322,736096,20J,Reconocida,Sauce Criollo,30,200,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=6a3febb4-bf42-4910-91d7-a5dc66d5696a_1768216900.jpg,,Si,Saludable ,,Saludable,,Vivero municipal,Parques y/o plazas,No,Natural,
6f8b6eac-a855-416e-84a7-daa796304e34,c0f01643-cc5b-4c21-8d83-370ba6bc6a4f,2026-01-12T11:21:01.000Z,2026-01-12T11:35:12.000Z,c0f01643-cc5b-4c21-8d83-370ba6bc6a4f,-31.716142,-60.5084,3,6488327,736100,20J,Reconocida,Sauce Criollo,24,180,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=c0f01643-cc5b-4c21-8d83-370ba6bc6a4f_1768216852.jpg,,Si,Saludable ,,Saludable,,Vivero municipal,Parques y/o plazas,No,Natural,
6f8b6eac-a855-416e-84a7-daa796304e34,e792b594-8126-490c-9d42-2b6681a9c01e,2026-01-12T11:20:16.000Z,2026-01-12T11:35:10.000Z,e792b594-8126-490c-9d42-2b6681a9c01e,-31.716125,-60.508392,4,6488329,736101,20J,Reconocida,Sauce Criollo,24,200,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=e792b594-8126-490c-9d42-2b6681a9c01e_1768216804.jpg,,Si,Saludable ,,Saludable,,Vivero municipal,Parques y/o plazas,No,Natural,
6f8b6eac-a855-416e-84a7-daa796304e34,665b6283-eba6-452d-a468-1905f5cf1c11,2026-01-12T11:19:30.000Z,2026-01-12T11:35:08.000Z,665b6283-eba6-452d-a468-1905f5cf1c11,-31.716029,-60.508378,3,6488339,736103,20J,Reconocida,Morera,24,80,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=665b6283-eba6-452d-a468-1905f5cf1c11_1768216759.jpg,,Si,Saludable ,,Saludable,,Vivero municipal,Parques y/o plazas,No,Natural,
6f8b6eac-a855-416e-84a7-daa796304e34,e1ecbea8-743f-4bf3-9cd3-d2d478c16128,2026-01-12T11:18:34.000Z,2026-01-12T11:35:07.000Z,e1ecbea8-743f-4bf3-9cd3-d2d478c16128,-31.715995,-60.508286,5,6488343,736111,20J,Reconocida,Sauce Criollo,24,160,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=e1ecbea8-743f-4bf3-9cd3-d2d478c16128_1768216706.jpg,,Si,Saludable ,,Saludable,,Vivero municipal,Parques y/o plazas,No,Natural,
6f8b6eac-a855-416e-84a7-daa796304e34,1d7da284-6cbf-42b6-b9a8-6755d6c722d5,2026-01-12T11:17:50.000Z,2026-01-12T11:35:05.000Z,1d7da284-6cbf-42b6-b9a8-6755d6c722d5,-31.715947,-60.50823,3,6488348,736117,20J,Reconocida,Sauce Criollo,24,160,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=1d7da284-6cbf-42b6-b9a8-6755d6c722d5_1768216655.jpg,,Si,Saludable ,,Saludable,,Vivero municipal,Parques y/o plazas,No,Natural,
6f8b6eac-a855-416e-84a7-daa796304e34,29965eb8-4087-4888-bd2d-b05ee18edb6f,2026-01-12T11:16:44.000Z,2026-01-12T11:35:03.000Z,29965eb8-4087-4888-bd2d-b05ee18edb6f,-31.715962,-60.508452,4,6488347,736096,20J,Reconocida,Sauce Criollo,12,50,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=29965eb8-4087-4888-bd2d-b05ee18edb6f_1768216574.jpg,,Si,Saludable ,,Saludable,,Vivero municipal,Parques y/o plazas,No,Natural,
6f8b6eac-a855-416e-84a7-daa796304e34,f2903b0d-e47b-45f3-b3f7-b0cb59c185c8,2026-01-12T11:15:33.000Z,2026-01-12T11:35:01.000Z,f2903b0d-e47b-45f3-b3f7-b0cb59c185c8,-31.715917,-60.508414,3,6488352,736099,20J,Reconocida,Fresno,24,150,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=f2903b0d-e47b-45f3-b3f7-b0cb59c185c8_1768216519.jpg,,Si,Saludable ,,Saludable,,Vivero municipal,Parques y/o plazas,No,Natural,
939dce1d-5561-4cfd-9aa2-c8108afe121e,ca0e17cc-7575-48d3-95ff-ba6c4a63b64c,2026-01-08T13:22:09.000Z,2026-01-08T13:22:54.000Z,ca0e17cc-7575-48d3-95ff-ba6c4a63b64c,-31.714602,-60.506793,3,6488494,736256,20J,Reconocida,Sauce Criollo,50,300,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=ca0e17cc-7575-48d3-95ff-ba6c4a63b64c_1767878519.jpg,,Si,Saludable ,,Saludable,,Vivero municipal,Parques y/o plazas,No,Natural,
939dce1d-5561-4cfd-9aa2-c8108afe121e,de75c604-d4ff-4d20-ad0f-7cd3a1b1acbe,2026-01-08T13:21:22.000Z,2026-01-08T13:22:53.000Z,de75c604-d4ff-4d20-ad0f-7cd3a1b1acbe,-31.71465,-60.506682,5,6488488,736267,20J,Reconocida,Sauce Criollo,24,200,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=de75c604-d4ff-4d20-ad0f-7cd3a1b1acbe_1767878472.jpg,,No,Saludable ,,Saludable,,Vivero municipal,Parques y/o plazas,No,Natural,
939dce1d-5561-4cfd-9aa2-c8108afe121e,4355a4d3-c291-49b8-819b-d045b219d81e,2026-01-08T13:20:43.000Z,2026-01-08T13:22:51.000Z,4355a4d3-c291-49b8-819b-d045b219d81e,-31.714703,-60.506631,4,6488482,736271,20J,Reconocida,Sauce Criollo,24,190,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=4355a4d3-c291-49b8-819b-d045b219d81e_1767878434.jpg,,Si,Saludable ,,Saludable,,Vivero municipal,Parques y/o plazas,No,Natural,
939dce1d-5561-4cfd-9aa2-c8108afe121e,c45bb226-04a1-4818-925c-bce05ea22166,2026-01-08T13:20:03.000Z,2026-01-08T13:22:49.000Z,c45bb226-04a1-4818-925c-bce05ea22166,-31.714761,-60.506613,3,6488476,736273,20J,Reconocida,Sauce Criollo,30,220,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=c45bb226-04a1-4818-925c-bce05ea22166_1767878393.jpg,,Si,Saludable ,,Saludable,,Vivero municipal,Parques y/o plazas,No,Natural,
939dce1d-5561-4cfd-9aa2-c8108afe121e,b2960730-0660-445c-ac79-a5b4c5c62645,2026-01-08T13:19:12.000Z,2026-01-08T13:22:48.000Z,b2960730-0660-445c-ac79-a5b4c5c62645,-31.714857,-60.506604,3,6488465,736274,20J,Reconocida,Sauce Criollo,24,200,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=b2960730-0660-445c-ac79-a5b4c5c62645_1767878343.jpg,,Si,Saludable ,,Saludable,,Vivero municipal,Parques y/o plazas,No,Natural,
939dce1d-5561-4cfd-9aa2-c8108afe121e,400bca77-c3b8-4d83-bf37-88370b80049d,2026-01-08T13:18:31.000Z,2026-01-08T13:22:46.000Z,400bca77-c3b8-4d83-bf37-88370b80049d,-31.714952,-60.506589,4,6488455,736275,20J,Reconocida,Sauce Criollo,24,220,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=400bca77-c3b8-4d83-bf37-88370b80049d_1767878302.jpg,,Si,Saludable ,,Saludable,,Vivero municipal,Parques y/o plazas,No,Natural,
939dce1d-5561-4cfd-9aa2-c8108afe121e,9e7a6060-ece2-4f65-a414-82b237eba5f1,2026-01-08T13:17:29.000Z,2026-01-08T13:22:44.000Z,9e7a6060-ece2-4f65-a414-82b237eba5f1,-31.715298,-60.506625,3,6488417,736271,20J,Reconocida,Lapacho,33,70,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=9e7a6060-ece2-4f65-a414-82b237eba5f1_1767878235.jpg,,Si,Saludable ,,Saludable,,Vivero municipal,Parques y/o plazas,No,Natural,
939dce1d-5561-4cfd-9aa2-c8108afe121e,783b1bad-42c4-4d21-9b8b-17efc4f9ea88,2026-01-08T13:16:35.000Z,2026-01-08T13:22:42.000Z,783b1bad-42c4-4d21-9b8b-17efc4f9ea88,-31.715239,-60.506577,3,6488423,736275,20J,Reconocida,Sauce Criollo,24,210,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=783b1bad-42c4-4d21-9b8b-17efc4f9ea88_1767878186.jpg,,Si,Saludable ,,Saludable,,Vivero municipal,Parques y/o plazas,No,Natural,
939dce1d-5561-4cfd-9aa2-c8108afe121e,54808158-768a-4994-bac3-4cd44b284b78,2026-01-08T13:15:50.000Z,2026-01-08T13:22:41.000Z,54808158-768a-4994-bac3-4cd44b284b78,-31.715157,-60.506578,3,6488432,736275,20J,Reconocida,Sauce Criollo,24,210,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=54808158-768a-4994-bac3-4cd44b284b78_1767878139.jpg,,Si,Saludable ,,Saludable,,Vivero municipal,Parques y/o plazas,No,Natural,
939dce1d-5561-4cfd-9aa2-c8108afe121e,fcadf042-911c-47df-9c1c-1f85463fde6a,2026-01-08T13:14:56.000Z,2026-01-08T13:22:39.000Z,fcadf042-911c-47df-9c1c-1f85463fde6a,-31.715089,-60.506658,4,6488440,736268,20J,Reconocida,Sauce Criollo,20,70,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=fcadf042-911c-47df-9c1c-1f85463fde6a_1767878081.jpg,,No,Saludable ,,Saludable,,Vivero municipal,Parques y/o plazas,No,Natural,
939dce1d-5561-4cfd-9aa2-c8108afe121e,cfe25c8d-33c3-41ac-a6fb-b7f33dafb179,2026-01-08T13:14:05.000Z,2026-01-08T13:22:37.000Z,cfe25c8d-33c3-41ac-a6fb-b7f33dafb179,-31.715107,-60.506705,4,6488438,736263,20J,Reconocida,Sauce Criollo,24,150,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=cfe25c8d-33c3-41ac-a6fb-b7f33dafb179_1767878018.jpg,,Si,Saludable ,,Saludable,,Vivero municipal,Parques y/o plazas,No,Natural,
939dce1d-5561-4cfd-9aa2-c8108afe121e,53853676-efe7-4aad-8fbe-b2fc3f77eec1,2026-01-08T13:13:01.000Z,2026-01-08T13:22:36.000Z,53853676-efe7-4aad-8fbe-b2fc3f77eec1,-31.715226,-60.506714,3,6488425,736262,20J,Reconocida,Palmera Pindó,36,48,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=53853676-efe7-4aad-8fbe-b2fc3f77eec1_1767877967.jpg,,Si,Saludable ,,Saludable,,Vivero municipal,Parques y/o plazas,No,Natural,
939dce1d-5561-4cfd-9aa2-c8108afe121e,6874fd03-ffa8-421c-aba1-6312664be3d9,2026-01-08T13:12:02.000Z,2026-01-08T13:22:34.000Z,6874fd03-ffa8-421c-aba1-6312664be3d9,-31.715293,-60.506906,3,6488418,736244,20J,Reconocida,Sauce Criollo,24,160,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=6874fd03-ffa8-421c-aba1-6312664be3d9_1767877885.jpg,,Si,Saludable ,"Perdida de follaje.
Estrés hídrico.",Saludable,,Vivero municipal,Parques y/o plazas,No,Natural,
